gender,SeniorCitizen,Partner,tenure,PhoneService,MultipleLines,InternetService,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,MonthlyCharges,TotalCharges,service calls,Point de vente,Churn
Female,0,No,8,Yes,No,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Mobile Money,75.6,535.55,1,Pointe-Noire,No
Male,0,No,22,Yes,No,SPEED FAMILY 100,Yes,No,No,Mensuel Postpay,Chèque,55.1,1253.15,4,Ouesso,No
Female,0,No,15,Yes,No,SPEED FAMILY 100,Yes,No,No,Mensuel Postpay,Mobile Money,58.95,955.15,4,Ouesso,No
Male,0,No,22,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Mensuel Postpay,Mobile Money,95.1,2162.6,3,Dolisie,No
Male,0,Yes,1,Yes,No,SPEED FAMILY 100,No,No,No,Mensuel Postpay,Carte Bancaire,44.7,44.7,2,Ouesso,Yes
Female,0,Yes,71,Yes,Yes,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Virement Bancaire,25.45,1813.35,4,Dolisie,No
Male,0,No,4,Yes,No,SPEED FAMILY 100,No,No,No,Mensuel Postpay,Mobile Money,56.75,245.15,1,Brazzaville,No
Male,0,No,25,Yes,Yes,SPEED FAMILY 100,Yes,No,Yes,Mensuel Postpay,Virement Bancaire,81.75,2028.8,3,Pointe-Noire,No
Female,0,Yes,32,Yes,No,SPEED FAMILY 220,No,Yes,No,Mensuel Postpay,Mobile Money,86.1,2723.75,1,Pointe-Noire,No
Male,1,Yes,7,No,No,SPEED FAMILY 100,No,No,No,Mensuel Postpay,Virement Bancaire,29.8,220.45,2,Dolisie,No
Male,0,No,17,Yes,No,SPEED FAMILY 60,No,No,No,Annuel,Chèque,20.5,365.8,3,Dolisie,No
Male,1,Yes,8,Yes,No,SPEED FAMILY 100,No,Yes,No,Mensuel Postpay,Virement Bancaire,60.9,551.95,3,Ouesso,No
Female,1,No,56,Yes,Yes,SPEED FAMILY 100,Yes,No,Yes,Mensuel Prepay,Virement Bancaire,73.25,4054.2,2,Dolisie,No
Male,0,No,1,Yes,No,SPEED FAMILY 100,No,No,No,Mensuel Postpay,Chèque,45.7,45.7,3,Oyo,Yes
Male,1,No,8,Yes,No,SPEED FAMILY 220,Yes,Yes,Yes,Mensuel Postpay,Carte Bancaire,100.3,832.35,2,Brazzaville,Yes
Male,0,No,7,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Postpay,Mobile Money,19.25,112.3,4,Brazzaville,Yes
Male,0,No,3,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Postpay,Chèque,20.85,60.65,1,Oyo,No
Female,0,No,71,Yes,No,SPEED FAMILY 100,Yes,Yes,No,Mensuel Prepay,Carte Bancaire,77.35,5550.1,4,Pointe-Noire,No
Female,0,No,2,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Mensuel Postpay,Mobile Money,96.0,174.8,1,Dolisie,Yes
Female,0,No,1,Yes,No,SPEED FAMILY 220,No,Yes,Yes,Mensuel Postpay,Mobile Money,90.55,90.55,1,Ouesso,Yes
Male,0,Yes,49,Yes,Yes,SPEED FAMILY 220,No,Yes,No,Mensuel Postpay,Virement Bancaire,93.85,4733.1,1,Brazzaville,No
Male,0,No,58,Yes,No,SPEED FAMILY 100,Yes,Yes,No,Mensuel Prepay,Virement Bancaire,70.1,4048.95,1,Pointe-Noire,No
Male,1,Yes,44,No,No,SPEED FAMILY 100,No,No,No,Mensuel Postpay,Mobile Money,30.35,1359.7,2,Brazzaville,Yes
Female,0,Yes,59,Yes,No,SPEED FAMILY 100,Yes,Yes,Yes,Mensuel Prepay,Carte Bancaire,75.95,4542.35,3,Oyo,No
Male,0,No,71,Yes,Yes,SPEED FAMILY 220,Yes,Yes,Yes,Mensuel Prepay,Mobile Money,108.05,7532.15,1,Ouesso,Yes
Male,0,No,1,Yes,No,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Mobile Money,69.9,69.9,3,Pointe-Noire,Yes
Female,0,No,11,Yes,Yes,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Mobile Money,75.25,888.65,4,Dolisie,No
Male,1,Yes,62,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Annuel,Mobile Money,103.75,6383.35,3,Dolisie,Yes
Female,0,Yes,35,Yes,No,SPEED FAMILY 100,Yes,No,No,Annuel,Virement Bancaire,54.95,1916.0,3,Ouesso,No
Female,0,No,20,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Postpay,Virement Bancaire,19.5,413.0,3,Brazzaville,No
Male,0,Yes,40,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Chèque,19.6,808.95,2,Pointe-Noire,No
Female,0,No,39,Yes,No,SPEED FAMILY 100,No,No,No,Annuel,Mobile Money,47.85,1886.4,2,Brazzaville,No
Male,0,No,1,Yes,Yes,SPEED FAMILY 220,No,No,Yes,Mensuel Postpay,Mobile Money,86.6,86.6,4,Dolisie,Yes
Female,0,Yes,72,Yes,Yes,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Virement Bancaire,23.75,1679.25,2,Pointe-Noire,No
Female,1,Yes,33,Yes,Yes,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Virement Bancaire,80.6,2656.5,2,Oyo,Yes
Female,0,No,12,Yes,No,SPEED FAMILY 100,No,No,No,Mensuel Postpay,Virement Bancaire,43.8,540.95,4,Pointe-Noire,No
Male,0,No,1,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Postpay,Virement Bancaire,19.75,19.75,4,Oyo,No
Male,0,No,27,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Postpay,Chèque,19.15,537.35,2,Ouesso,No
Male,0,Yes,34,Yes,No,SPEED FAMILY 60,No,No,No,Annuel,Carte Bancaire,19.6,678.8,2,Ouesso,No
Female,0,Yes,56,Yes,No,SPEED FAMILY 220,No,No,No,Mensuel Prepay,Virement Bancaire,80.3,4513.65,3,Ouesso,No
Female,0,No,58,Yes,Yes,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Carte Bancaire,24.35,1423.85,4,Brazzaville,No
Female,0,Yes,22,Yes,Yes,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Carte Bancaire,25.25,555.4,2,Dolisie,No
Female,0,Yes,10,Yes,Yes,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Carte Bancaire,26.1,225.55,3,Oyo,No
Male,0,No,13,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Carte Bancaire,20.0,268.45,4,Pointe-Noire,No
Female,0,No,35,Yes,Yes,SPEED FAMILY 220,Yes,No,No,Mensuel Postpay,Carte Bancaire,85.3,2917.5,1,Oyo,Yes
Female,0,No,34,Yes,No,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Carte Bancaire,70.0,2416.1,4,Brazzaville,Yes
Female,1,No,4,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Mensuel Postpay,Mobile Money,94.3,424.45,3,Brazzaville,Yes
Male,0,Yes,72,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Virement Bancaire,20.7,1492.1,1,Dolisie,No
Male,0,No,2,Yes,No,SPEED FAMILY 100,Yes,Yes,Yes,Mensuel Postpay,Mobile Money,70.3,132.4,2,Dolisie,No
Female,0,No,7,Yes,No,SPEED FAMILY 220,No,Yes,Yes,Mensuel Postpay,Mobile Money,95.35,660.9,3,Dolisie,Yes
Male,1,Yes,27,Yes,Yes,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Mobile Money,75.5,1893.95,4,Oyo,Yes
Male,0,Yes,4,Yes,No,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Chèque,69.55,284.9,4,Oyo,No
